TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,Pressure_switch,Oil_level,Caudal_impulses,TP2_mean_30m,TP2_std_30m,TP2_mean_2h,TP2_std_2h,Motor_current_mean_30m,Motor_current_std_30m,Motor_current_mean_2h,Motor_current_std_2h,DV_pressure_mean_30m,DV_pressure_std_30m,DV_pressure_mean_2h,DV_pressure_std_2h,Oil_temperature_mean_30m,Oil_temperature_mean_2h,TP3_mean_30m,TP3_mean_2h,Reservoirs_mean_30m,Reservoirs_mean_2h,TP2_roc,Motor_current_roc,DV_pressure_roc,LPS_sum_30m,LPS_sum_2h,COMP_mean_30m,COMP_mean_2h,LPS_time_since,LPS
-0.0120000000000004,9.152,9.142,-0.0199999999999995,9.154,66.25000000000001,0.0449999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3914555555555563,3.3717002380424734,1.047869444444445,2.988632888470189,2.6584166666666667,2.194804029441661,2.12534375,2.2042958859489277,-0.01291111111111092,0.08746800141949232,-0.010369444444444579,0.18127836012457282,65.16694444444444,64.94715277777777,9.174088888888889,9.088858333333333,9.175744444444444,9.091780555555555,-0.002000000000002399,0.0,0.0,0.0,0.0,0.8444444444444444,0.8861111111111111,1703,0.0
-0.0139999999999993,8.568,8.554,-0.0199999999999995,8.568,60.625,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7764333333333338,2.6285627763606274,1.2157055555555558,3.163060485514284,1.733958333333333,2.1333611040348766,2.1910486111111114,2.2591299721996547,-0.02102222222222115,0.0010025416816739853,-0.019313888888887666,0.041120756750472096,64.62263888888889,65.03215277777777,9.128088888888888,9.067305555555556,9.128444444444444,9.067413888888888,-0.0019999999999989002,0.0024999999999995026,0.0,0.0,0.0,0.9111111111111111,0.8625,12278,0.0
8.426,8.658,-0.009999999999998,0.6660000000000004,8.66,74.42500000000001,5.577500000000001,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.326822222222223,0.9038987135834672,8.472888888888889,0.718446391265318,5.652777777777778,0.20078457995595722,5.681114583333334,0.16546810279344804,0.6593888888888887,0.11035910853548325,0.6767138888888888,0.0881573149837047,74.25555555555556,74.17854166666667,8.671822222222223,8.676375,8.67398888888889,8.678888888888888,1.4000000000000004,0.20250000000000057,0.16799999999999926,0.0,0.0,0.0,0.0,1836,0.0
-0.0079999999999991,9.426,9.41,-0.0139999999999993,9.428,60.975,0.0349999999999992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5297333333333344,2.182467502109818,0.5375666666666677,2.1996150000715082,1.341930555555555,1.9856506158072325,1.2978888888888884,1.9663975753531697,-0.014955555555554332,0.0012409323497365383,-0.014580555555554533,0.0010713929540115432,59.865694444444436,60.45402777777778,8.886822222222222,8.840577777777778,8.888366666666668,8.842236111111111,0.0,-0.0025000000000013,0.0,0.0,0.0,0.9388888888888889,0.9388888888888889,48054,0.0
-0.0159999999999982,8.642,8.63,-0.0240000000000009,8.642,52.47500000000001,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5467666666666678,2.225242722558126,0.4241194444444454,1.9753462884495647,1.3188611111111108,2.0125863443468193,1.1385243055555552,1.8695955355037968,-0.022111111111110953,0.012969620230565835,-0.0229638888888889,0.006988074599738163,54.71791666666667,54.4025,9.119699999999998,9.097080555555555,9.120144444444444,9.097475000000001,0.0,0.0,-0.0020000000000024998,0.0,0.0,0.9333333333333333,0.95,2481,0.0
-0.0120000000000004,8.868,8.856,-0.0219999999999984,8.868,66.45,3.8575,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4418555555555561,3.4240740086924912,1.2864749999999998,3.255274252828881,2.6284027777777776,2.2564239574358025,2.5841180555555554,2.210966276106875,-0.022088888888887444,0.0005101086812930238,-0.015183333333331918,0.18180201292998951,65.31625,65.48347222222222,9.030077777777779,9.079427777777777,9.030911111111111,9.080219444444444,0.0019999999999989002,-0.05500000000000016,0.0,0.0,0.0,0.8444444444444444,0.8583333333333333,1324,0.0
8.692,8.246,-0.0219999999999984,-0.0219999999999984,8.244,53.0,5.960000000000001,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.09301111111111168,0.9172364004996882,0.45418888888888964,2.0391110659393683,0.7550416666666664,1.5261296410249818,1.0073680555555553,1.8330685045874873,-0.0217111111111099,0.001016560579414274,-0.021727777777776548,0.0010025311791009696,57.61916666666667,57.77062500000001,8.8117,8.843425,8.8119,8.843805555555555,0.16999999999999993,0.0625,0.0,0.0,0.0,0.9833333333333333,0.9458333333333333,13349,0.0
-0.0120000000000004,8.468,8.458,-0.0180000000000006,8.47,59.375,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6709666666666674,2.4455533056848417,0.6433305555555562,2.395147036386711,1.3391666666666668,2.0335384852393292,1.4958020833333332,2.0540554692408275,-0.01745555555555539,0.0010101286869364833,-0.01705555555555502,0.001109936007398856,62.323194444444454,62.88864583333334,9.040611111111112,9.108669444444445,9.040933333333333,9.109558333333332,0.0,0.0,0.0,0.0,0.0,0.9222222222222223,0.9277777777777778,4903,0.0
-0.009999999999998,9.4,9.384,-0.0180000000000006,9.404,57.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5027222222222225,2.1358832826886314,0.418416666666667,1.9665415244674658,1.2798611111111113,1.9854825364101958,1.192451388888889,1.90682780061393,-0.018388888888889097,0.001016010869929565,-0.017280555555555573,0.04402413246064279,55.627361111111114,55.32267361111111,8.89538888888889,9.009919444444444,8.897555555555556,9.0121,0.0,-0.0024999999999995026,0.0,0.0,0.0,0.9388888888888889,0.9513888888888888,1430,0.0
-0.0159999999999982,9.296,9.284,-0.0259999999999998,9.294,57.525000000000006,3.94,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5859555555555568,2.3012815856735416,0.773547222222223,2.516321203882409,1.200236111111111,1.9877563552956206,1.7714305555555554,2.180761042857862,-0.025422222222222304,0.001088053748091132,-0.02508611111111127,0.001396728295199634,50.55402777777778,50.63003472222222,8.942755555555557,8.996791666666667,8.942755555555555,8.996477777777777,-0.0019999999999989002,0.0924999999999998,0.0,0.0,16.0,0.9333333333333333,0.9055555555555556,615,0.0
-0.0139999999999993,8.67,8.66,-0.0219999999999984,8.672,56.1,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6296000000000007,2.3840513885946586,1.071394444444445,3.0271540350845467,1.343833333333333,2.0330227549995623,2.0551215277777777,2.2482916310297463,-0.017388888888888593,0.07296868455762671,-0.02016944444444432,0.03765666076281955,59.53166666666667,60.840243055555554,9.055566666666667,9.073258333333333,9.0563,9.073277777777777,0.0019999999999989002,0.0024999999999995026,0.0020000000000024998,0.0,0.0,0.9277777777777778,0.8805555555555555,6690,0.0
-0.0139999999999993,9.242,9.228,-0.0219999999999984,9.24,61.900000000000006,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5530000000000007,2.2440492580659495,0.6438694444444448,2.3920111799524384,1.3089861111111107,2.0010984709874053,1.5582708333333328,2.078750689555809,-0.022655555555554836,0.0010950483914065425,-0.0174305555555546,0.10727870794851808,60.23708333333333,61.78750000000001,8.999044444444445,9.033294444444444,8.99831111111111,9.032105555555555,0.0,-0.0024999999999995026,0.0,0.0,0.0,0.9333333333333333,0.9277777777777778,14745,0.0
-0.0159999999999982,8.538,8.53,-0.0219999999999984,8.542,53.225,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7054444444444452,2.5072776222638535,0.7098611111111116,2.5168283223241206,1.403847222222222,2.1174751481574745,1.398347222222222,2.091272016833786,-0.01851111111111071,0.01686902847240667,-0.019758333333333065,0.018348274561720567,56.623888888888885,57.6271875,9.111566666666667,9.069944444444443,9.11138888888889,9.069502777777778,0.0,0.0,0.0,0.0,0.0,0.9222222222222223,0.9222222222222223,8486,0.0
-0.0120000000000004,9.01,8.998,-0.0219999999999984,9.01,62.1,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.654766666666667,2.414251441639541,1.1333694444444444,3.06567162394868,1.9164305555555554,2.100038707254134,2.134875,2.2352513024062413,-0.021422222222220927,0.0009332800282919144,-0.011719444444443089,0.1984432995947319,65.16319444444444,65.21163194444445,9.043133333333333,9.082383333333333,9.043433333333333,9.082188888888888,0.0,0.0,-0.0019999999999988985,0.0,0.0,0.9222222222222223,0.8722222222222222,32326,0.0
8.992,8.548,-0.0199999999999995,-0.0219999999999984,8.546,61.94999999999999,5.8675000000000015,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.4562555555555556,3.445215988594447,1.480041666666667,3.445333327788713,2.730361111111111,2.220760117023395,2.74259375,2.215268317125246,-0.019933333333331964,0.024891182165242033,-0.015627777777776658,0.13803781024676998,65.84958333333333,65.97125,9.030866666666666,9.032619444444444,9.031955555555555,9.033513888888889,0.19400000000000084,0.10749999999999993,0.0,0.0,0.0,0.8388888888888889,0.8361111111111111,2008,0.0
-0.0120000000000004,8.808,8.798,-0.0199999999999995,8.81,61.14999999999999,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7027666666666673,2.4879254535790323,0.7822277777777781,2.6288626505377923,1.3500277777777776,2.0451890337035286,1.6237395833333332,2.126569971438389,-0.01978888888888852,0.0009571190072844332,-0.019513888888888647,0.0014239463885197313,62.806944444444454,63.22934027777778,8.997255555555556,9.052236111111112,8.997,9.051975,0.0,0.0,0.0,0.0,0.0,0.9222222222222223,0.9138888888888889,16618,0.0
-0.0139999999999993,9.728,9.718,-0.0240000000000009,9.728,65.025,3.9225,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0139999999999992,0.0,-0.0139999999999993,2.1334477418702417e-06,3.9225,0.0,3.9225,0.0,-0.024000000000000885,0.0,-0.024000000000000913,0.0,65.025,65.025,9.728,9.728,9.728,9.728,0.0,0.0,0.0,0.0,0.0,0.7944444444444444,0.8,12904,0.0
9.568,9.408,-0.0079999999999991,1.814,9.41,74.725,5.834999999999999,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.14731111111111,0.7838383518847879,9.166447222222223,0.7874831265110948,5.792944444444444,0.18975416975915288,5.795118055555555,0.18354378370438215,1.7026999999999999,0.19939724534836833,1.7104277777777779,0.20012459347369826,74.32958333333333,74.58079861111112,9.403766666666666,9.421613888888889,9.404322222222222,9.422091666666667,0.3620000000000001,0.049999999999998934,0.09600000000000009,0.0,0.0,0.0,0.0,4291,0.0
-0.0159999999999982,8.15,8.14,-0.0259999999999998,8.15,45.325,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3821222222222233,1.9145243167117452,0.6554722222222231,2.3589619742355143,1.1611111111111112,1.8824370982654617,1.3525416666666665,2.0440306628899454,-0.015544444444444243,0.13878254853915967,-0.021611111111111126,0.07169603499557885,50.22222222222222,51.50618055555556,9.10051111111111,9.039283333333334,9.100033333333334,9.038697222222222,0.002000000000002399,-0.0024999999999995026,0.0,0.0,11.0,0.9611111111111111,0.9236111111111112,395,0.0
-0.0159999999999982,8.53,8.518,-0.0240000000000009,8.53,57.075,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.647300000000001,2.4166585128226856,0.8411722222222229,2.6861854063071258,1.3415277777777777,2.0315668814089065,1.8520381944444444,2.15879265976231,-0.0246888888888893,0.0012019020741900473,-0.023347222222222477,0.020468816624863877,61.511805555555554,63.33135416666667,8.963577777777777,9.03495,8.961522222222222,9.033497222222223,0.0,0.0,0.0,0.0,0.0,0.9277777777777778,0.9041666666666667,5925,0.0
-0.0120000000000004,9.398,9.384,-0.0199999999999995,9.4,58.3,0.0349999999999992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5538666666666668,2.232754909280522,0.545916666666667,2.2251251178273277,1.2599166666666668,1.961382477250962,1.2490520833333336,1.9533942221682097,-0.01693333333333342,0.026771451483327206,-0.015100000000000158,0.08522081928110567,57.23527777777778,56.942083333333336,9.200811111111111,9.096991666666666,9.202755555555557,9.099797222222223,0.0019999999999989002,-0.0025000000000013,-0.001999999999998902,0.0,0.0,0.9388888888888889,0.9388888888888889,38837,0.0
-0.0159999999999982,8.358,8.346,-0.0219999999999984,8.358,51.69999999999999,0.0449999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5604555555555563,2.2711546132625573,0.42240000000000094,1.988608908743255,1.3176388888888886,2.015272167221187,0.9852222222222221,1.814576421545929,-0.023366666666666727,0.0009796818572418882,-0.02320277777777767,0.001002357750442082,55.96680555555557,55.66673611111111,9.065922222222222,8.936275,9.064822222222222,8.935572222222222,0.0,0.0,0.0020000000000024998,0.0,0.0,0.9333333333333333,0.9513888888888888,24498,0.0
-0.0120000000000004,9.408,9.398,-0.0219999999999984,9.41,61.675,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5458444444444452,2.22725375360117,0.5923972222222231,2.3015214857493915,1.2728194444444443,1.9718917275991548,1.2986840277777776,1.9979459669220552,-0.02135555555555443,0.001070802041966477,-0.017177777777777167,0.13839779217752443,59.014583333333334,57.60920138888889,8.946044444444444,8.994305555555556,8.946866666666667,8.996125,0.0,0.0,-0.0019999999999988985,0.0,0.0,0.9388888888888889,0.9333333333333333,2693,0.0
-0.009999999999998,9.562,9.546,-0.0219999999999984,9.562,55.5,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4547555555555557,2.0468053555179413,0.3676750000000003,1.8592720216677072,1.240277777777778,1.948549397580343,0.9380312500000004,1.7688646941034487,-0.02045555555555477,0.0013996097705721256,-0.020202777777777157,0.0009995788016535316,51.80902777777778,52.8201736111111,8.787133333333333,8.887730555555557,8.787355555555555,8.887886111111111,0.0,-3.6625000000000005,0.0,0.0,0.0,0.9444444444444444,0.9569444444444445,72395,0.0
-0.0139999999999993,8.162,8.152,-0.0240000000000009,8.16,62.650000000000006,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.503944444444445,3.4616769238893346,1.8710916666666673,3.7241097092453095,2.9052222222222217,2.112267842667742,2.9942013888888885,2.194835512130926,-0.013577777777777909,0.14328313009330287,-0.021277777777777947,0.07164105050491172,67.78986111111111,65.48409722222223,9.02,9.017019444444445,9.018355555555557,9.014794444444444,-0.0019999999999989002,0.0024999999999995026,-0.0020000000000024998,0.0,0.0,0.8333333333333334,0.7875,193195,0.0
-0.0120000000000004,9.36,9.348,-0.0199999999999995,9.362,68.65,3.735000000000001,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.554400000000001,3.5226732510289813,1.6984861111111118,3.6223733607625217,3.179527777777778,1.962218751666516,3.122149305555556,2.042961195260423,-0.019122222222222155,0.00106049181800546,-0.0037833333333328768,0.22173569388251047,68.51236111111112,68.94284722222223,9.147544444444444,9.08806388888889,9.149133333333333,9.090880555555556,-0.002000000000002399,0.11500000000000199,0.0,0.0,0.0,0.8222222222222222,0.8125,4513,0.0
-0.0139999999999993,8.16,8.146,-0.0219999999999984,8.162,58.275000000000006,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.707644444444445,2.4911737841004995,0.9080611111111114,2.7863736317543624,1.401458333333333,2.0894549166737724,1.794923611111111,2.1919628909804647,-0.008099999999998858,0.19128653227550202,-0.018258333333332107,0.0962435190092983,62.100277777777784,62.783854166666664,8.897855555555555,9.017319444444444,8.8978,9.016833333333333,0.0,0.0,0.0,0.0,0.0,0.9222222222222223,0.8972222222222223,7387,0.0
-0.0139999999999993,9.268,9.252,-0.0199999999999995,9.272,55.85,0.0375000000000005,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5473555555555559,2.2272774036142566,0.5243027777777781,2.176256645590089,1.2595972222222225,1.979881919125348,1.2562881944444446,1.968585549751226,-0.02073333333333243,0.0009893285342135224,-0.021152777777776657,0.0010700073728614615,55.30444444444445,53.244027777777774,9.002922222222223,8.970819444444444,9.004655555555557,8.971922222222222,0.0,0.0,0.0019999999999988985,0.0,0.0,0.9388888888888889,0.9402777777777778,151729,0.0
-0.0139999999999993,8.864,8.85,-0.0219999999999984,8.862,57.67500000000001,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.596244444444445,2.308108308173599,0.6366750000000008,2.3703147176795265,1.311013888888889,2.0077096462260204,1.3466805555555554,2.028257743387867,-0.009633333333332078,0.16142209840896476,-0.018844444444443276,0.08072355836993703,59.95763888888889,59.45534722222223,8.972122222222222,8.986075,8.973433333333332,8.986902777777777,0.0,0.0,0.0020000000000024998,0.0,0.0,0.9333333333333333,0.925,29188,0.0
8.082,7.907999999999999,-0.0060000000000002,2.0700000000000003,7.91,73.30000000000001,5.462499999999999,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.750822222222221,0.529922342317713,7.774925,0.5739310072148179,5.452680555555555,0.13046356716507898,5.451965277777778,0.1349479327403102,1.9553333333333331,0.17411638052312814,1.9673416666666665,0.18764419008418123,74.20569444444445,74.58704861111111,7.770488888888888,7.822236111111112,7.772111111111111,7.8235472222222215,0.008000000000000895,-0.017500000000001847,0.006000000000000227,0.0,0.0,0.0,0.0,12073,0.0
-0.0159999999999982,8.74,8.73,-0.0240000000000009,8.74,52.69999999999999,0.0424999999999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6421333333333342,2.3446998936029093,0.8444138888888896,2.5989635552315433,1.393708333333333,2.0767942783316946,1.6945555555555554,2.1723894522474048,-0.02355555555555594,0.0022626978055245396,-0.022036111111111548,0.046523702381872395,56.666805555555555,59.19489583333333,9.209211111111111,8.923405555555556,9.208588888888888,8.923202777777778,-0.0019999999999989002,0.0,-0.0020000000000024998,0.0,19.0,0.9222222222222223,0.8958333333333334,397,0.0
-0.0159999999999982,8.284,8.274,-0.0240000000000009,8.284,55.89999999999999,0.0449999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.015211111111109447,0.0011481751252079902,0.972033333333334,2.888744865397721,0.5153194444444444,1.2641287002705914,1.796701388888889,2.2461869918822046,-0.024211111111111905,0.0006162499000658409,-0.022230555555556267,0.04651405529959499,57.921805555555565,59.77322916666667,8.62658888888889,8.963980555555555,8.62627777777778,8.962705555555555,0.0,0.0,0.0,0.0,5.0,0.9333333333333333,0.875,488,0.0
-0.009999999999998,9.734,9.718,-0.0120000000000004,9.736,66.575,3.764999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1355222222222232,3.0632227405402146,0.7139194444444453,2.497231882617261,1.8695972222222221,2.2491769780263993,1.4171736111111106,2.058310273818856,-0.012122222222222225,0.006384911994570137,-0.00942777777777738,0.10355830729764638,62.283750000000005,60.91350694444444,8.888333333333334,8.87138888888889,8.891366666666666,8.87513888888889,0.002000000000002399,-0.05250000000000199,0.0,0.0,0.0,0.8777777777777778,0.9222222222222223,45438,0.0
-0.009999999999998,8.168,8.158,-0.0180000000000006,8.17,64.6,0.04,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.009999999999997705,0.0,-0.009999999999998,1.8668544047720448e-06,0.04,0.0,0.039999999999999994,0.0,-0.018000000000000613,0.0,-0.018000000000000623,2.8618278070150465e-07,64.6,64.6,8.168,8.168,8.17,8.17,0.0,0.0,0.0,0.0,0.0,0.8055555555555556,0.8,6239,0.0
8.77,8.296,-0.0199999999999995,-0.0199999999999995,8.292,54.42499999999998,5.9,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09110000000000033,0.8542451932995259,0.49091388888888926,2.1113090846659266,0.6675555555555556,1.4495404288935567,0.9933368055555556,1.7999993730002464,-0.00525555555555557,0.18522883694471212,-0.010549999999999896,0.13665370077721645,57.6375,57.93027777777778,8.897933333333333,9.022961111111112,8.899122222222221,9.02525,1.9719999999999995,0.4900000000000002,0.0,0.0,0.0,0.9833333333333333,0.9430555555555555,5399,0.0
-0.009999999999998,9.29,9.278,-0.0199999999999995,9.29,67.39999999999999,3.7975,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.455766666666667,3.412023016125056,1.6818833333333332,3.6141602775890815,3.0288472222222222,2.073685495390048,2.98709375,2.1741733997256407,-0.011622222222221108,0.11808429692069641,-0.019197222222221075,0.0590882510402153,66.57347222222221,66.31277777777778,9.14801111111111,9.077822222222222,9.148722222222222,9.078138888888889,0.0,0.0250000000000008,0.0019999999999988985,0.0,0.0,0.8388888888888889,0.8138888888888889,9467,0.0
-0.0139999999999993,9.364,9.354,-0.0240000000000009,9.364,58.325,0.0449999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5497777777777789,2.240929883694819,0.5879944444444455,2.28861861755223,1.635444444444444,2.0832422985696617,1.323642361111111,2.0274295266705398,-0.024655555555555732,0.00733806348228836,-0.025186111111111263,0.0038423489534376194,54.26611111111111,50.68784722222223,8.998644444444444,9.012669444444445,8.998366666666666,9.012358333333331,0.0,0.0,0.0,0.0,0.0,0.9388888888888889,0.9319444444444445,784,0.0
8.47,9.446,-0.0079999999999991,1.516,9.446,74.52499999999999,5.674999999999999,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.195722222222223,0.7328686351409472,9.184969444444445,0.7834086279466559,5.791194444444444,0.18732449058622166,5.7887152777777775,0.19047123917250838,1.6971444444444443,0.1848653480140098,1.6967166666666667,0.19743503429672551,74.21986111111111,74.37020833333334,9.419455555555556,9.436702777777777,9.42,9.437147222222222,-1.1359999999999992,-0.29499999999999993,-0.2840000000000007,0.0,0.0,0.0,0.0,6112,0.0
